0.0103167,1.89859,6.56953,,4.30148
0.0203265,8.98166,28.544,,8.62961
0.0303363,18.0785,45.7731,,9.19019
0.040346,27.162,53.8003,,9.00256
0.0503558,36.1181,57.4381,,8.93224
0.0603656,45.0342,59.3523,,8.90203
0.0703753,53.9132,60.2902,,8.85885
0.0803851,62.7445,60.5882,,8.80716
0.0902728,71.5183,60.5145,,8.74613
0.100283,80.2274,60.1727,,8.67689
0.110292,88.8632,59.6822,,8.60151
0.120302,97.418,59.1188,,8.51599
0.130312,105.887,58.4965,,8.42783
0.140322,114.261,57.8529,,8.32908
0.150331,122.531,57.1948,,8.22219
0.160341,130.692,56.5517,,8.10829
0.170351,138.734,55.9017,,7.98647
0.180361,146.649,55.2651,,7.85669
0.19037,154.434,54.6421,,7.72441
0.20038,162.08,54.0314,,7.58165
0.21039,169.58,53.4258,,7.43067
0.220278,176.928,52.8346,,7.27923
0.230287,184.119,52.2636,,7.11906
0.240297,191.145,51.694,,6.94476
0.250307,197.989,51.1288,,6.76575
0.260317,204.66,50.5925,,6.58984
0.270326,211.147,50.0464,,6.40343
0.280336,217.446,49.5055,,6.21385
0.290346,223.55,48.9728,,6.01112
0.300356,229.452,48.4337,,5.8117
0.310366,235.148,47.901,,5.60307
0.320375,240.632,47.3474,,5.3843
0.330385,245.897,46.8157,,5.16752
0.340273,250.949,46.2558,,4.95463
0.350283,255.767,45.6955,,4.70964
0.360292,260.351,45.1263,,4.48024
0.370302,264.706,44.5507,,4.24973
0.380312,268.826,43.9504,,4.01278
0.390322,272.702,43.3343,,3.76558
0.400331,276.329,42.6926,,3.51267
0.410341,279.709,42.02,,3.27205
0.420351,282.841,41.3296,,3.01455
0.430361,285.714,40.5888,,2.75815
0.44037,288.335,39.8283,,2.50539
0.45038,290.691,39.0168,,2.23881
0.46039,292.787,38.1534,,1.97617
0.470278,294.621,37.2141,,1.71685
0.480287,296.19,36.2038,,1.44753
0.490297,297.49,35.095,,1.17972
0.500307,298.523,33.8982,,0.912946
0.510317,299.288,32.5558,,0.643211
0.520326,299.781,31.0687,,0.372004
0.530336,300,29.3974,,0.096163
0.540346,299.959,27.5108,,-0.156944
0.550356,299.651,25.3576,,-0.432149
0.560366,299.067,22.9132,,-0.706681
0.570375,298.215,20.1476,,-0.970898
0.580385,297.099,17.0604,,-1.23517
0.590273,295.713,13.6922,,-1.50935
0.600283,294.058,10.0913,,-1.77335
0.610292,292.138,6.36186,,-2.04081
0.620302,289.95,2.59388,,-2.30536
0.630312,287.508,-1.12303,,-2.55549
0.640322,284.808,-4.71729,,-2.81778
0.650331,281.85,-8.1646,,-3.0723
0.660341,278.639,-11.4493,,-3.32472
0.670351,275.177,-14.5621,,-3.57598
0.680361,271.463,-17.5033,,-3.82253
0.69037,267.508,-20.2659,,-4.06255
0.70038,263.316,-22.8603,,-4.30045
0.71039,258.881,-25.2803,,-4.54133
0.720278,254.209,-27.5408,,-4.77511
0.730287,249.318,-29.6404,,-4.99069
0.740297,244.204,-31.5916,,-5.21567
0.750307,238.866,-33.3752,,-5.43486
0.760317,233.312,-35.0087,,-5.65208
0.770326,227.546,-36.5075,,-5.85657
0.780336,221.578,-37.8478,,-6.05851
0.790346,215.412,-39.0696,,-6.25383
0.800356,209.053,-40.1697,,-6.44609
0.810366,202.502,-41.1588,,-6.6329
0.820375,195.771,-42.0488,,-6.81311
0.830385,188.862,-42.8348,,-6.98486
0.840273,181.79,-43.5366,,-7.144
0.850283,174.548,-44.1478,,-7.31863
0.860292,167.145,-44.6872,,-7.47131
0.870302,159.595,-45.1736,,-7.61162
0.880312,151.905,-45.595,,-7.75519
0.890322,144.076,-45.9743,,-7.88975
0.900331,136.115,-46.2962,,-8.0165
0.910341,128.034,-46.5786,,-8.13383
0.920351,119.838,-46.8142,,-8.2453
0.930361,111.534,-47.0197,,-8.3506
0.94037,103.13,-47.1843,,-8.44792
0.95038,94.6319,-47.3296,,-8.53758
0.96039,86.0482,-47.4497,,-8.62014
0.970278,77.3881,-47.5421,,-8.69145
0.980287,68.6592,-47.6189,,-8.75786
0.990297,59.8687,-47.6577,,-8.81661
1.00031,51.0231,-47.6854,,-8.86749
1.01032,42.1323,-47.6837,,-8.90906
1.02033,33.2033,-47.6731,,-8.94509
1.03034,24.2437,-47.6466,,-8.96945
1.04035,15.2628,-47.5997,,-8.98856
1.05036,6.26826,-47.5494,,-8.99878
1.06037,-2.73216,-47.4808,,-9.00069
1.07038,-11.7299,-47.4003,,-8.99422
