0.0203376,0.275313,0.993649,,0.242206
0.0403266,0.803376,2.92652,,0.261463
0.0603309,1.30699,4.69069,,0.24291
0.0803352,1.76832,6.29571,,0.218325
0.100339,2.17255,7.60933,,0.186431
0.120328,2.50661,8.63949,,0.148585
0.140333,2.75959,9.3707,,0.10585
0.160337,2.92346,9.78277,,0.0598394
0.180326,2.99292,9.8736,,0.0118266
0.20033,2.96564,9.63365,,-0.0366003
0.220335,2.84248,9.07852,,-0.0838632
0.240339,2.62744,8.24056,,-0.128403
0.260328,2.32758,7.11511,,-0.168641
0.280332,1.95243,5.74061,,-0.203663
0.300336,1.51431,4.15821,,-0.23194
0.320341,1.02717,2.44717,,-0.25286
0.34033,0.506881,0.634382,,-0.265445
0.360334,-0.0298034,-1.21827,,-0.269552
0.380338,-0.565539,-3.02443,,-0.264971
0.400327,-1.08299,-4.73981,,-0.251762
0.420332,-1.56544,-6.31118,,-0.230439
0.440336,-1.99731,-7.6743,,-0.201705
0.46034,-2.36468,-8.77518,,-0.166413
0.480329,-2.65559,-9.59239,,-0.125802
0.500333,-2.86075,-10.1218,,-0.0810446
0.520338,-2.97338,-10.3264,,-0.0336082
0.540327,-2.98997,-10.2025,,0.0146862
0.560331,-2.90996,-9.78013,,0.062678
0.580335,-2.73591,-9.05332,,0.108599
0.600339,-2.47343,-8.04437,,0.151043
0.620328,-2.13106,-6.76866,,0.188538
0.640333,-1.71985,-5.28819,,0.220037
0.660337,-1.25306,-3.62156,,0.244319
0.680326,-0.745763,-1.83307,,0.260771
0.70033,-0.214373,-3.36E-03,,0.268813
0.720335,0.323949,1.83816,,0.268096
0.740339,0.851815,3.61676,,0.258776
0.760328,1.35212,5.27057,,0.241088
0.780332,1.80876,6.73521,,0.2156
0.800336,2.20695,7.97006,,0.18311
0.820341,2.53387,8.94191,,0.144857
0.84033,2.7789,9.61447,,0.101715
0.860334,2.93414,9.96845,,0.0553592
0.880338,2.99445,9.99939,,7.22E-03
0.900327,2.95809,9.71642,,-4.11E-02
0.920331,2.82613,9.13584,,-8.81E-02
0.940336,2.6029,8.25452,,-1.32E-01
0.96034,2.29551,7.09618,,-0.172259
0.980329,1.91398,5.69725,,-0.206559
1.00033,1.47061,4.10998,,-0.234222
1.02034,0.979723,2.3797,,-2.54E-01
1.04033,0.457137,0.55544,,-2.66E-01
1.06033,-0.0801794,-1.29238,,-2.69E-01
1.08034,-0.614921,-3.09737,,-2.64E-01
1.10034,-1.12983,-4.79261,,-2.50E-01
1.12033,-1.60818,-6.34875,,-2.28E-01
1.14033,-2.03458,-7.69644,,-1.99E-01
1.16034,-2.39528,-8.78723,,-1.63E-01
1.18033,-2.67852,-9.57373,,-1.22E-01
1.20033,-2.87525,-10.0614,,-7.67E-02
1.22033,-2.97906,-10.2534,,-2.92E-02
1.24034,-2.98661,-10.1143,,1.92E-02
1.26033,-2.89761,-9.65725,,6.71E-02
1.28033,-2.71507,-8.9028,,1.13E-01
1.30034,-2.44468,-7.87347,,1.55E-01
1.32034,-2.09536,-6.58805,,1.92E-01
1.34033,-1.6784,-5.07497,,2.23E-01
1.36033,-1.20715,-3.399,,2.46E-01
1.38034,-0.696883,-1.61194,,2.62E-01
1.40033,-0.164134,0.222164,,2.69E-01
1.42033,0.373946,2.05448,,2.68E-01
1.44034,0.899933,3.82392,,2.57E-01
1.46034,1.39683,5.45229,,2.39E-01
1.48033,1.84862,6.89671,,2.13E-01
1.50033,2.24071,8.10573,,1.80E-01
1.52034,2.56036,9.05037,,1.41E-01
1.54033,2.79727,9.69026,,9.76E-02
1.56033,2.94377,10.0073,,5.09E-02
1.58034,2.99519,10.0132,,2.73E-03
1.60034,2.94981,9.70513,,-4.56E-02
1.62033,2.80903,9.09369,,-9.25E-02
1.64033,2.57754,8.17777,,-1.36E-01
1.66034,2.26287,6.99932,,-1.76E-01
1.68033,1.87498,5.58138,,-2.09E-01
1.70033,1.4265,3.97783,,-0.236493
1.72033,0.93196,2.23674,,-0.255749
1.74034,0.407306,0.404365,,-0.266895
1.76033,-0.13052,-1.44037,,-0.269381
1.78033,-0.664141,-3.23196,,-0.263117
1.80034,-1.17632,-4.92449,,-0.248382
1.82034,-1.65043,-6.46944,,-0.225661
1.84033,-2.07125,-7.78514,,-0.195568
1.86033,-2.42515,-8.84498,,-0.15917
1.88034,-2.70068,-9.61454,,-0.117746
1.90033,-2.8889,-10.0859,,-0.072257
1.92033,-2.98389,-10.2329,,-2.48E-02
1.94034,-2.98235,-10.0657,,2.38E-02
1.96034,-2.88449,-9.58383,,7.15E-02
1.98033,-2.69336,-8.80427,,1.17E-01
2.00033,-2.41529,-7.74631,,0.158395
2.02034,-2.05913,-6.43134,,0.194969
2.04033,-1.63643,-4.91006,,0.225137
2.06033,-1.16091,-3.22118,,0.247988
2.08034,-0.647828,-1.42247,,0.262911
2.10034,-0.11384,0.416505,,0.269344
2.12033,0.423863,2.24411,,0.26705
2.14033,0.947858,3.99571,,0.256097
2.16034,1.44121,5.61161,,0.236879
2.18033,1.88803,7.04402,,0.210047
2.20033,2.2738,8.22331,,0.176374
2.22033,2.58609,9.13766,,0.137057
2.24034,2.81492,9.74839,,0.0933001
2.26033,2.95269,10.0436,,0.0464562
2.28033,2.99502,10.014,,-1.81E-03
2.30034,2.94062,9.67164,,-0.0500751
2.32034,2.79119,9.03388,,-0.0966192
2.34033,2.5516,8.09898,,-0.140142
2.36033,2.22953,6.88737,,-0.179083
2.38034,1.83546,5.44968,,-0.212351
2.40033,1.38204,3.83521,,-0.238567
2.42033,0.883967,2.07862,,-0.257206
2.44034,0.357359,0.240096,,-0.267472
2.46034,-0.180811,-1.59924,,-0.269138
2.48033,-7.13E-01,-3.38245,,-0.26213
