0.0203376,13.7688,36.7589,,1.21E+01
0.0403266,40.2165,62.2207,,1.31E+01
0.0603309,65.4161,64.4969,,1.22E+01
0.0803352,88.4824,62.943,,1.09E+01
0.100339,108.689,60.1274,,9.32E+00
0.120328,125.378,56.7181,,7.42E+00
0.140333,138.02,52.7191,,5.29E+00
0.160337,146.2,47.6881,,2.99E+00
0.180326,149.659,40.6904,,0.583239
0.20033,148.28,29.7078,,-1.83679
0.220335,142.113,13.4116,,-4.19755
0.240339,131.353,-4.38931,,-6.42316
0.260328,116.346,-19.609,,-8.44126
0.280332,97.5792,-31.6498,,-10.1882
0.300336,75.6578,-40.7457,,-11.6043
0.320341,51.2928,-47.2878,,-12.6433
0.34033,25.2715,-51.7608,,-13.2769
0.360334,-1.56627,-54.5435,,-13.4791
0.380338,-28.3529,-55.8791,,-13.2473
0.400327,-54.2228,-55.9491,,-1.26E+01
0.420332,-78.341,-55.0479,,-1.15E+01
0.440336,-99.9251,-53.4028,,-1.01E+01
0.46034,-118.284,-51.116,,-8.31E+00
0.480329,-132.819,-48.1767,,-6.28343
0.500333,-143.065,-44.3304,,-4.04686
0.520338,-148.688,-38.9332,,-1.67924
0.540327,-149.505,-30.6073,,0.742746
0.560331,-145.493,-17.3548,,3.13863
0.580335,-136.781,-0.475017,,5.43666
0.600339,-123.644,15.1211,,7.55798
0.620328,-106.514,27.4702,,9.43469
0.640333,-85.9401,36.6024,,11.0053
0.660337,-62.5905,42.9096,,12.2213
0.680326,-37.2179,46.9613,,13.0415
0.70033,-10.6441,49.4048,,13.4411
0.720335,16.2732,50.6675,,13.4058
0.740339,42.6647,51.0321,,12.9384
0.760328,67.6774,50.6523,,12.0519
0.780332,90.5022,49.6227,,10.7759
0.800336,110.405,48.001,,9.15231
0.820341,126.737,45.7265,,7.23339
0.84033,138.978,42.6408,,5.08083
0.860334,146.726,38.3473,,2.76299
0.880338,149.734,31.9097,,0.356001
0.900327,147.905,21.4601,,-2.05891
0.920331,141.297,6.22907,,-4.4138
0.940336,130.121,-9.76726,,-6.62193
0.96034,114.742,-22.8884,,-8.6174
0.980329,95.6506,-32.7502,,-10.336
1.00033,73.4708,-39.6701,,-11.7157
1.02034,48.918,-44.2085,,-12.7208
1.04033,22.7848,-47.02,,-13.3136
1.06033,-4.08523,-48.6102,,-13.4759
1.08034,-30.8222,-49.2953,,-13.2032
1.10034,-56.5636,-49.2303,,-12.5036
1.12033,-80.4754,-48.5272,,-11.3987
1.14033,-101.788,-47.2345,,-9.92956
1.16034,-119.811,-45.3456,,-8.13505
1.18033,-133.964,-42.7453,,-6.08267
1.20033,-143.789,-39.1853,,-3.8285
1.22033,-148.966,-34.0118,,-1.45464
1.24034,-149.334,-25.8532,,0.967817
1.26033,-144.876,-12.9314,,3.36028
1.28033,-135.734,2.97202,,5.64277
1.30034,-122.205,1.71E+01,,7.74527
1.32034,-104.726,28.014,,9.594
1.34033,-83.8649,35.8389,,11.1343
1.36033,-60.2926,41.0831,,12.3159
1.38034,-34.7721,44.3848,,13.0971
1.40033,-8.13019,46.3273,,13.4556
1.42033,18.7745,47.291,,13.3807
1.44034,45.0725,47.5038,,12.8725
1.46034,69.9144,47.0718,,1.19E+01
1.48033,92.4964,46.0772,,1.06E+01
1.50033,112.089,44.5043,,8.98E+00
1.52034,128.062,42.3198,,7.04157
1.54033,139.896,39.3216,,4.86969
1.56033,147.208,35.089,,2.54076
1.58034,149.768,28.642,,0.130696
1.60034,147.488,18.1816,,-2.28387
1.62033,140.442,3.34896,,-4.6269
1.64033,128.855,-11.6865,,-6.81925
1.66034,113.105,-23.7143,,-8.79159
1.68033,93.6991,-32.5569,,-10.4772
1.70033,71.2669,-38.6441,,-11.8279
1.72033,46.5301,-42.5754,,-12.7933
1.74034,20.2919,-44.9643,,-13.3474
1.76033,-6.60205,-46.2864,,-13.4685
1.78033,-33.2822,-46.8063,,-13.1554
