3.86033,27.361,40.1403,,3.22428,
3.87034,30.5462,40.404,,3.15214,
3.88033,33.656,40.6118,,3.07429,
3.89034,36.6815,40.7535,,2.98428,
3.90033,39.6146,40.8505,,2.88977,
3.91033,42.449,40.8726,,2.78826,
3.92034,45.1777,40.8631,,2.67913,
3.93033,47.7937,40.7754,,2.56368,
3.94033,50.2915,40.6505,,2.44286,
3.95034,52.6616,40.4538,,2.31002,
3.96033,54.8992,40.2036,,2.17726,
3.97033,57.0005,39.9016,,2.0383,
3.98034,58.959,39.5451,,1.89289,
3.99033,60.7716,39.1244,,1.74592,
4.00034,62.4328,38.6446,,1.59089,
4.01033,63.9372,38.1021,,1.43288,
4.02033,65.2797,37.4923,,1.26907,
4.03034,66.4608,36.7972,,1.10798,
4.04033,67.4757,36.0291,,0.938771,
4.05033,68.3221,35.174,,0.77041,
4.06034,68.9979,34.2364,,0.597933,
4.07033,69.5006,33.1815,,0.424658,
4.08033,69.83,32.0081,,0.251209,
4.09034,69.9849,30.6887,,0.0762697,
4.10033,69.9652,29.1951,,-0.0984562,
4.11033,69.7699,27.5428,,-0.274014,
4.12034,69.4001,25.6759,,-0.448313,
4.13033,68.8573,23.6241,,-0.619778,
4.14034,68.1432,21.3405,,-0.791257,
4.15033,67.2581,18.8581,,-0.961457,
4.16033,66.204,16.1536,,-1.12957,
4.17034,64.9859,13.2928,,-1.29017,
4.18033,63.6058,10.295,,-1.45341,
4.19033,62.0648,7.2605,,-1.61142,
4.20034,60.3691,4.21233,,-1.76435,
4.21033,58.5226,1.23432,,-1.91313,
4.22033,56.5298,-1.69571,,-2.05702,
4.23034,54.396,-4.50525,,-2.19626,
4.24033,52.1251,-7.2115,,-2.33099,
4.25034,49.7249,-9.79689,,-2.45634,
4.26033,47.2009,-12.2675,,-2.57774,
4.27033,44.5587,-14.6181,,-2.6937,
4.28034,41.8055,-16.8406,,-2.80175,
4.29033,38.9457,-18.9482,,-2.90523,
4.30033,35.9897,-20.9269,,-2.99683,
4.31034,32.9443,-22.8112,,-3.0841,
4.32033,29.8164,-24.5725,,-3.16256,
4.33033,26.6139,-26.2328,,-3.23389,
4.34034,23.3445,-27.7892,,-3.29733,
4.35033,20.017,-29.2311,,-3.35112,
4.36033,16.6396,-30.5696,,-3.39767,
4.37034,13.2208,-31.8158,,-3.43515,
4.38033,9.76865,-32.9624,,-3.46436,
4.39034,6.29226,-34.0083,,-3.48502,
4.40033,2.79998,-34.9826,,-3.49675,
4.41033,-0.699152,-35.8672,,-3.49975,
4.42034,-4.19657,-36.6518,,-3.49452,
4.43033,-7.68357,-37.3908,,-3.47934,
4.44033,-11.1512,-38.0171,,-3.45664,
4.45034,-14.591,-38.598,,-3.42479,
4.46033,-17.9942,-39.0988,,-3.38482,
4.47033,-21.3528,-39.5514,,-3.33572,
4.48034,-24.6577,-39.9113,,-3.27868,
4.49033,-27.9015,-40.2385,,-3.21372,
4.50034,-31.075,-40.4678,,-3.13929,
4.51033,-34.1706,-40.6637,,-3.05903,
4.52033,-37.1812,-40.7949,,-2.96993,
4.53034,-40.0986,-40.8591,,-2.87333,
4.54033,-42.9162,-40.8904,,-2.77118,
4.55033,-45.6271,-40.8521,,-2.65966,
4.56034,-48.2222,-40.7544,,-2.54253,
4.57033,-50.6974,-40.6106,,-2.41872,
4.58033,-53.046,-40.4057,,-2.29017,
4.59034,-55.2626,-40.142,,-2.15513,
4.60033,-57.3406,-39.8406,,-2.01468,
4.61033,-59.2753,-39.4717,,-1.86841,
4.62034,-61.0619,-39.0485,,-1.71903,
4.63033,-62.6963,-38.5551,,-1.56436,
4.64034,-64.1735,-37.9936,,-1.40505,
4.65033,-65.4901,-37.3806,,-1.24399,
4.66033,-66.6433,-36.6869,,-1.0786,
4.67034,-67.6298,-35.9098,,-0.910695,
4.68033,-68.4467,-35.0537,,-0.740025,
4.69033,-69.0928,-34.0897,,-0.56952,
4.70034,-69.5673,-33.0157,,-0.396066,
4.71033,-69.8679,-31.813,,-0.222284,
4.72033,-69.9941,-30.4703,,-0.0469975,
4.73034,-69.9441,-28.9749,,0.128588,
4.74033,-69.7192,-27.2985,,0.303528,
4.75034,-69.3207,-25.4384,,0.476042,
4.76033,-68.749,-23.3413,,0.649596,
4.77033,-68.0061,-21.0407,,0.819552,
4.78034,-67.0927,-18.5073,,0.990177,
4.79033,-66.0099,-15.7956,,1.15739,
4.80033,-64.764,-12.9184,,1.3173,
4.81034,-63.3569,-9.93985,,1.48107,
4.82033,-61.7905,-6.92403,,1.63537,
4.83033,-60.0696,-3.91143,,1.79031,
4.84034,-58.1978,-0.933586,,1.93763,
4.85033,-56.181,1.9483,,2.08086,
4.86033,-54.0242,4.74665,,2.21856,
4.87034,-51.7316,7.40452,,2.35146,
4.88033,-49.3102,9.96191,,2.47836,
4.89034,-46.765,12.3776,,2.59888,
4.90033,-44.1032,14.684,,2.7125,
4.91033,-41.3306,16.8732,,2.82014,
4.92034,-38.455,18.9445,,2.9205,
4.93033,-35.4837,20.8893,,3.01173,
4.94033,-32.4237,22.7359,,3.098,
4.95034,-29.283,24.4607,,3.17491,
4.96033,-26.0686,26.0816,,3.24519,
4.97033,-22.789,27.5956,,3.30661,
4.98034,-19.4525,29.0046,,3.35995,
4.99033,-16.0673,30.3098,,3.40459,
5.00034,-12.642,31.5093,,3.44105,
5.01033,-9.1854,32.6212,,3.46799,
5.02033,-5.70577,33.6315,,3.48787,
5.03034,-2.21176,34.5716,,3.49754,
5.04033,1.28761,35.4069,,3.49952,
5.05033,4.78403,36.1894,,3.49259,
5.06034,8.26824,36.872,,3.47644,
5.07033,11.7319,37.4892,,3.45187,
5.08033,15.1662,38.0317,,3.41864,
5.09034,18.5627,38.5062,,3.37692,
5.10033,21.9127,38.9066,,3.32666,
5.11033,25.2077,39.2612,,3.2684,
5.12034,28.4402,39.5404,,3.2014,
5.13033,31.6007,39.7674,,3.12617,
5.14034,34.6826,39.9413,,3.04452,
5.15033,37.678,40.0508,,2.9544,
5.16033,40.5792,40.0958,,2.85648,
5.17034,43.3786,40.1002,,2.75138,
5.18033,46.0702,40.0402,,2.64143,
5.19033,48.6472,39.9299,,2.52376,
5.20034,51.102,39.77,,2.39691,
5.21033,53.4279,39.5553,,2.26751,
5.22033,55.6211,39.2825,,2.13193,
5.23034,57.6768,38.966,,1.99172,
5.24033,59.5869,38.5824,,1.84369,
5.25034,61.3483,38.1503,,1.69301,
5.26033,62.9565,37.6396,,1.53749,
5.27033,64.4068,37.0799,,1.37872,
5.28034,65.6963,36.4562,,1.21655,
5.29033,66.8223,35.7374,,1.05028,
5.30033,67.7796,34.9499,,0.881909,
5.31034,68.5687,34.0759,,0.712465,
5.32033,69.186,33.1046,,0.53978,
5.33033,69.6309,32.0203,,0.366634,
5.34034,69.9017,30.8114,,0.192618,
5.35033,69.999,29.4472,,0.0179488,
5.36033,69.9191,27.9315,,-0.158565,
5.37034,69.6653,26.2182,,-0.332078,
5.38033,69.238,24.321,,-0.505046,
5.39034,68.6369,22.199,,-0.678941,
5.40033,67.8644,19.8687,,-0.848973,
5.41033,66.922,17.3339,,-1.01907,
5.42034,65.8112,14.5988,,-1.18348,
5.43033,64.5395,11.7214,,-1.34554,
5.44033,63.1044,8.74348,,-1.50708,
5.45034,61.5115,5.72612,,-1.66305,
5.46033,59.7638,2.73497,,-1.81533,
5.47033,57.8684,-0.197142,,-1.96116,
5.48034,55.828,-3.06157,,-2.10435,
5.49033,53.6472,-5.80779,,-2.24224,
5.50034,51.3333,-8.43542,,-2.37267,
5.51033,48.8905,-10.9543,,-2.4988,
5.52033,46.325,-13.3336,,-2.61922,
5.53034,43.6433,-15.5908,,-2.73151,
5.54033,40.8534,-17.7413,,-2.8363,
5.55033,37.9623,-19.7685,,-2.93482,
5.56034,34.976,-21.6902,,-3.02796,
5.57033,31.901,-23.4895,,-3.11213,
5.58033,28.7472,-25.1778,,-3.18699,
5.59034,25.5213,-26.7599,,-3.25632,
5.60033,22.2315,-28.2275,,-3.31548,
5.61033,18.8865,-29.6019,,-3.36807,
5.62034,15.494,-30.8608,,-3.41126,
5.63033,12.063,-32.0321,,-3.44601,
5.64034,8.6018,-33.113,,-3.47247,
5.65033,5.11923,-34.0975,,-3.49007,
5.66033,1.62349,-35.0032,,-3.49876,
5.67034,-1.87592,-35.8064,,-3.49877,
5.68033,-5.37086,-36.5554,,-3.49013,
5.69033,-8.85216,-37.2026,,-3.47294,
