0.02034,0.390879,1.5004,,0.344916
0.0403291,1.15325,4.45175,,0.384198
0.0603333,1.91777,7.34814,,0.382075
0.0803376,2.68217,10.0496,,0.382206
0.100327,3.44671,12.6773,,0.382282
0.120331,4.21128,15.1302,,0.382227
0.140335,4.97578,17.4854,,0.382365
0.160339,5.74042,19.7034,,0.382264
0.180328,6.50503,21.7889,,0.38232
0.200333,7.26954,23.7365,,0.382228
0.220337,8.03412,25.565,,0.382345
0.240326,8.79874,27.2577,,0.38231
0.26033,9.56331,28.7992,,0.382316
0.280335,10.3278,30.2066,,0.38214
0.300339,11.0923,31.4825,,0.382373
0.320328,11.857,32.6241,,0.382196
0.340332,12.6214,33.6374,,0.382247
0.360336,13.3859,34.5356,,0.382236
0.380341,14.1505,35.3205,,0.382269
0.40033,14.915,36.0329,,0.38232
0.420334,15.6797,36.6833,,0.382388
0.440338,16.4442,37.2904,,0.382206
0.460327,17.2086,37.8324,,0.382154
0.480332,17.9729,38.3069,,0.382189
0.500336,18.7376,38.7488,,0.382371
0.52034,19.502,39.1513,,0.382116
0.540329,20.2663,39.5153,,0.382325
0.560333,21.0309,39.8392,,0.382112
0.580338,21.7955,40.1338,,0.382414
0.600327,22.5601,40.3935,,0.382152
0.620331,23.3244,40.6307,,0.382276
0.640335,24.0889,40.8474,,0.382196
0.660339,24.8536,41.0407,,0.382496
0.680328,25.6182,41.2203,,0.382079
0.700333,26.3823,41.3746,,0.382221
0.720337,27.1466,41.5216,,0.382216
0.740326,27.9116,41.6549,,0.382284
0.76033,28.676,41.767,,0.382182
0.780335,29.4401,41.8745,,0.382021
0.800339,30.2044,41.9679,,0.382432
0.820328,30.9692,42.0292,,0.382212
0.840332,31.7336,42.0972,,0.382374
0.860336,32.4981,42.1691,,0.382021
0.880341,33.2625,42.2198,,0.382248
0.90033,34.0269,42.2731,,0.382214
0.920334,34.7914,42.3193,,0.38232
0.940338,35.5562,42.3615,,0.382285
0.960327,36.3204,42.4051,,0.38219
0.980331,37.085,42.447,,0.382252
1.00034,37.8491,42.4739,,0.381969
1.02034,38.6135,42.4949,,0.382448
1.04033,39.3784,42.5119,,0.382394
1.06033,40.1435,42.5315,,0.382492
1.08034,40.9067,42.5428,,0.381575
1.10033,41.6716,42.5416,,0.382249
1.12033,42.4361,42.536,,0.382378
1.14034,43.2002,42.5432,,0.382183
1.16034,43.9643,42.5464,,0.382162
1.18033,44.7294,42.5428,,0.382401
1.20033,45.4937,42.5313,,0.381893
1.22034,46.2582,42.5221,,0.382622
1.24033,47.0233,42.5135,,0.382583
1.26033,47.7879,42.5003,,0.38207
1.28033,48.5521,42.4776,,0.382248
1.30034,49.3163,42.4535,,0.382309
1.32033,50.081,42.4331,,0.381676
1.34033,50.8441,42.4127,,0.381722
1.36034,51.609,42.3903,,0.382989
1.38034,52.3746,42.3659,,0.382406
1.40033,53.1389,42.3297,,0.382018
1.42033,53.9023,42.3106,,0.381871
1.44034,54.6672,42.2809,,0.382615
1.46033,55.4319,42.2464,,0.382328
1.48033,56.1963,42.2136,,0.381846
1.50034,56.9606,42.1789,,0.382409
1.52034,57.7256,42.1395,,0.382565
1.54033,58.4902,42.1017,,0.38203
1.56033,59.2544,42.0736,,0.382057
1.58034,59.793,41.2949,,0.022155
1.60033,59.2478,37.7239,,-0.393273
1.62033,58.4733,34.5655,,-0.382072
1.64034,57.7097,31.8941,,-0.382056
1.66034,56.9452,29.5016,,-0.382278
1.68033,56.1801,27.296,,-0.382987
1.70033,55.4151,25.2523,,-0.38183
1.72034,54.651,23.3416,,-0.38236
1.74033,53.8869,21.5442,,-0.381694
1.76033,53.1221,19.8442,,-0.382926
1.78033,52.3575,18.2445,,-0.381977
1.80034,51.5928,16.7256,,-0.382187
1.82033,50.8286,15.2846,,-0.382474
1.84033,50.0637,13.9065,,-0.382502
1.86034,49.2993,12.5935,,-0.381866
1.88034,48.5355,11.3574,,-0.382093
1.90033,47.7703,10.157,,-0.382759
1.92033,47.0056,9.00444,,-0.381753
1.94034,46.2418,7.90283,,-0.382151
1.96033,45.4771,6.85313,,-0.382579
1.98033,44.7123,5.84667,,-0.382383
2.00034,43.9475,4.87624,,-0.382189
2.02034,43.1837,3.94255,,-0.381934
2.04033,42.4194,3.04521,,-0.382349
2.06033,41.6548,2.18634,,-0.382203
2.08034,40.8905,1.36409,,-0.38219
2.10033,40.1257,0.544491,,-0.382659
2.12033,39.3601,-0.246183,,-0.382367
2.14034,38.5964,-1.00823,,-0.381809
2.16034,37.8321,-1.75111,,-0.382311
2.18033,37.0677,-2.48126,,-0.382266
2.20033,36.3031,-3.1993,,-0.382289
2.22034,35.5386,-3.888,,-0.382156
2.24033,34.7743,-4.56217,,-0.382267
2.26033,34.0096,-5.22773,,-0.382307
2.28033,33.2452,-5.87534,,-0.382178
2.30034,32.4808,-6.52045,,-0.382165
2.32033,31.7162,-7.16095,,-0.382317
2.34033,30.9519,-7.77627,,-0.382213
2.36034,30.1873,-8.38022,,-0.382206
2.38034,29.4229,-8.99631,,-0.382228
2.40033,28.6586,-9.58912,,-0.381987
2.42033,27.8942,-10.1734,,-0.382329
2.44034,27.1297,-10.7588,,-0.382243
2.46033,26.3652,-11.3286,,-0.382373
2.48033,25.6008,-11.889,,-0.382256
2.50034,24.8363,-12.4543,,-0.382194
2.52034,24.0718,-13.0115,,-0.38227
2.54033,23.307,-13.5626,,-0.382287
2.56033,22.5429,-14.0996,,-0.381941
2.58034,21.7785,-14.6468,,-0.382442
2.60033,21.014,-15.1898,,-0.382088
2.62033,20.2492,-15.7129,,-0.382423
2.64034,19.4851,-16.2348,,-0.382101
2.66034,18.7206,-16.7642,,-0.382216
2.68033,17.9561,-17.2828,,-0.382212
2.70033,17.1915,-17.7905,,-0.382358
2.72034,16.4272,-18.3063,,-0.382074
2.74033,15.6627,-18.8191,,-0.382206
2.76033,14.8985,-19.317,,-0.382233
2.78033,14.1338,-19.8173,,-0.382379
2.80034,13.3693,-20.322,,-0.382188
2.82033,12.6049,-20.8198,,-0.382137
2.84033,11.8404,-21.3031,,-0.382332
2.86034,11.076,-21.7887,,-0.382202
2.88034,10.3116,-22.2774,,-0.382213
2.90033,9.54711,-22.7667,,-0.382151
2.92033,8.78274,-23.2485,,-0.382259
2.94034,8.01821,-23.7291,,-0.382242
2.96033,7.25375,-24.2008,,-0.38222
2.98033,6.48935,-24.68,,-0.382223
3.00034,5.72482,-25.1496,,-0.382222
3.02034,4.96044,-25.6078,,-0.382248
3.04033,4.19591,-26.0665,,-0.382272
3.06033,3.43143,-26.5257,,-0.38229
3.08034,2.667,-26.9723,,-0.382144
3.10033,1.90257,-27.4139,,-0.382211
3.12033,1.13813,-27.8666,,-0.382212
3.14034,0.373668,-28.3139,,-0.382235
3.16034,-0.390826,-28.7397,,-0.38228
3.18033,-1.15528,-29.1643,,-0.382221
3.20033,-1.91972,-29.6003,,-0.382171
3.22034,-2.68419,-30.0139,,-0.382235
3.24033,-3.44868,-30.4166,,-0.382273
3.26033,-4.21315,-30.819,,-0.382239
3.28033,-4.97767,-31.2185,,-0.382193
3.30034,-5.74203,-31.5975,,-0.382199
3.32033,-6.50641,-31.9715,,-0.382248
3.34033,-7.27084,-32.3502,,-0.382188
3.36034,-8.03529,-32.7234,,-0.382231
3.38034,-8.79977,-33.0651,,-0.382284
3.40033,-9.56431,-33.405,,-0.382175
3.42033,-10.3288,-33.7507,,-0.382238
3.44034,-11.093,-34.069,,-0.382265
3.46033,-11.8578,-34.3845,,-0.382179
3.48033,-12.6221,-34.6841,,-0.382297
3.50034,-13.3866,-34.9783,,-0.382254
3.52034,-14.151,-35.2724,,-0.382125
3.54033,-14.9154,-35.551,,-0.382378
3.56033,-15.68,-35.8132,,-0.382113
3.58034,-16.4443,-36.0728,,-0.382332
3.60033,-17.209,-36.3281,,-0.382022
3.62033,-17.9734,-36.575,,-0.382407
3.64034,-18.7377,-36.7994,,-0.382096
3.66034,-19.5023,-37.0122,,-0.382362
3.68033,-20.2669,-37.2344,,-0.38224
3.70033,-21.0313,-37.4407,,-0.382224
3.72034,-21.7957,-37.6317,,-0.382132
3.74033,-22.5599,-37.8264,,-0.382322
3.76033,-23.3246,-38.0116,,-0.382211
3.78033,-24.0891,-38.1775,,-0.38228
3.80034,-24.8533,-38.3404,,-0.382084
3.82033,-25.6179,-38.5096,,-0.382288
3.84033,-26.3824,-38.6608,,-0.382308
3.86034,-27.1469,-38.7861,,-0.382181
3.88034,-27.9114,-38.9249,,-0.382212
3.90033,-28.6756,-39.0691,,-0.382109
3.92033,-29.4402,-39.2021,,-0.382334
3.94034,-30.2047,-39.3094,,-0.382245
3.96033,-30.9692,-39.4174,,-0.382198
3.98033,-31.7335,-39.5372,,-0.382103
4.00034,-32.498,-39.6319,,-0.382427
4.02034,-33.2628,-39.7282,,-0.38233
4.04033,-34.0273,-39.8322,,-0.382105
4.06033,-34.7915,-39.9094,,-0.382196
4.08034,-35.5559,-39.9763,,-0.382225
4.10033,-36.3202,-40.0615,,-0.382159
4.12033,-37.0848,-40.1379,,-0.382364
4.14034,-37.8494,-40.2033,,-0.382226
4.16034,-38.6137,-40.2652,,-0.38216
4.18033,-39.3783,-40.3343,,-0.382522
4.20033,-40.1437,-40.3948,,-0.382565
4.22034,-40.9068,-40.4475,,-0.381235
4.24033,-41.6715,-40.4884,,-0.382733
4.26033,-42.436,-40.5333,,-0.381913
4.28033,-43.2005,-40.5714,,-0.382325
4.30034,-43.9644,-40.6132,,-0.382174
4.32033,-44.7293,-40.6492,,-0.382379
